52.617, -6.778
52.615899999999996, -6.778499999999999
52.612455, -6.779475
52.60728225, -6.78180125
52.6024681375, -6.7850111875
52.596994730625, -6.789060628125
52.593494994093746, -6.79280759671875
52.59177024438906, -6.796267216882812
52.58833173216961, -6.802353856038672
52.583165145561125, -6.8087361632367385
52.57775688828307, -6.814499355074902
52.574619043868914, -6.819374387321156
52.57133809167547, -6.824305667955098
52.5686211870917, -6.829690384557344
52.56434012773712, -6.833705865329477
52.559273121350266, -6.837520572063003
52.55455946528275, -6.841244543459853
52.550781492018615, -6.84498231628686
52.54759241741768, -6.848633200472516
52.544462796546796, -6.852301540448891
52.542089656719455, -6.855986463426446
52.53973517388348, -6.859687140255124
52.53799841518931, -6.863102783242367
52.53764849442984, -6.865947644080249
52.537716069708345, -6.869250261876236
52.53778026622293, -6.873287748782425
52.53804125291178, -6.877123361343304
52.53788919026619, -6.8808671932761385
52.53804473075288, -6.884223833612332
52.537892494215235, -6.887112641931715
52.537647869504475, -6.8901570098351295
52.53731547602925, -6.893349159343373
52.536499702227786, -6.896381701376204
52.5354247171164, -6.899562616307394
52.534203481260576, -6.902684485492024
52.532843307197545, -6.905450261217423
52.531051141837665, -6.908077748156551
52.52954858474578, -6.910273860748724
52.52822115550849, -6.912160167711288
52.52686009773306, -6.913852159325724
52.52526709284641, -6.9154595513594375
52.52355373820409, -6.916686573791465
52.521426051293886, -6.9178522451018924
52.51950474872919, -6.918659632846798
52.51757951129273, -6.9192266512044585
52.515750535728095, -6.919565318644236
52.51411300894169, -6.919687052712024
52.5127573584946, -6.919602700076423
52.51226949056987, -6.919022565072602
52.512206016041375, -6.918171436818972
52.512345715239306, -6.9172628649780235
52.51267842947734, -6.9161997217291225
52.51299450800347, -6.915089735642667
52.5131947826033, -6.914035248860533
52.51328504347313, -6.912933486417507
52.51317079129947, -6.9115868120966315
52.5129622517345, -6.9100074714918
52.51256413914778, -6.90840709791721
52.51208593219039, -6.906886743021349
52.51113163558087, -6.905642405870282
52.509825053801826, -6.904660285576767
52.50868380111174, -6.904427271297929
52.50739961105615, -6.904405907733032
52.50597963050334, -6.9042856123463805
52.504330648978176, -6.904071331729061
52.503064116529266, -6.904267765142608
52.5022609107028, -6.905154376885477
52.50199786516766, -6.906696658041203
52.501147971909276, -6.908661825139143
52.49944057331381, -6.910628733882186
52.497118544648124, -6.9126972971880765
52.49571261741572, -6.915162432328673
52.496076986544935, -6.917604310712239
52.49712313721769, -6.920924095176627
52.497716980356806, -6.923677890417795
52.498081131338964, -6.9259939958969055
52.49822707477202, -6.92829429610206
52.49806572103342, -6.930479581296957
52.49791243498175, -6.9328556022321095
52.49826681323266, -6.935712822120504
52.49820347257103, -6.938927181014479
52.497943298942474, -6.942280821963754
52.49799613399535, -6.943466780865567
52.49864632729558, -6.9425934418222885
52.4998640109308, -6.939763769731174
